Date,GBP,IDR,BRZ,EU,JPY,RUB,INR,CNY
2024-01-15 00:00:00,0.78871,15604.0,4.9056,0.91802,147.25,88.2,83.07,7.189
2024-01-22 00:00:00,0.78544,15739.0,4.9299,0.91861,147.66,89.7375,83.13,7.1722
2024-01-29 00:00:00,0.78762,15751.0,4.9374,0.92242,147.38,91.05,83.04,7.179
2024-02-05 00:00:00,0.79409,15690.0,4.9762,0.92945,148.81,90.9,83.02,7.1943
2024-02-12 00:00:00,0.7938,15610.0,4.961,0.92954,149.86,92.2225,83.02,7.1937
2024-02-19 00:00:00,0.79107,15626.0,4.9484,0.92481,150.17,92.8525,82.94,7.1947
2024-02-26 00:00:00,0.79015,15688.0,4.9721,0.92328,150.43,91.67,82.88,7.1973
2024-03-04 00:00:00,0.78543,15670.0,4.9507,0.9192,149.09,90.6025,82.82,7.1969
2024-03-11 00:00:00,0.78195,15560.0,4.985,0.91575,147.88,92.9025,82.81,7.1876
2024-03-18 00:00:00,0.7877,15736.0,5.005,0.92047,150.79,92.795,83.16,7.2048
2024-03-25 00:00:00,0.79145,15838.0,4.9897,0.92345,151.25,92.48,83.36,7.2217
2024-04-01 00:00:00,0.79304,15900.0,5.0477,0.92541,151.64,92.5,83.4,7.235
2024-04-08 00:00:00,0.79347,15953.0,5.0535,0.92713,152.35,93.43,83.31,7.2348
2024-04-15 00:00:00,0.80258,16191.0,5.2256,0.9387,154.44,93.1525,83.53,7.2387
2024-04-22 00:00:00,0.80419,16210.0,5.1621,0.93589,155.38,92.3975,83.34,7.246
2024-04-29 00:00:00,0.79776,16180.0,5.1207,0.93284,155.33,91.6,83.45,7.2411
2024-05-06 00:00:00,0.79859,16060.0,5.103,0.92945,155.13,92.255,83.5,7.2209
2024-05-13 00:00:00,0.79317,16021.0,5.1367,0.92362,155.69,90.95,83.47,7.2266
2024-05-20 00:00:00,0.7863,16016.0,5.1258,0.92166,156.47,89.525,83.25,7.2384
2024-05-27 00:00:00,0.78479,16167.0,5.1802,0.92166,156.93,90.1,83.28,7.2429
2024-06-03 00:00:00,0.78317,16260.0,5.2683,0.92013,155.93,89.3475,83.39,7.2437
2024-06-10 00:00:00,0.78621,16298.0,5.318,0.92971,156.88,89.5779,83.49,7.2478
2024-06-17 00:00:00,0.78952,16458.0,5.3996,0.93353,157.87,89.0619,83.54,7.2562
2024-06-24 00:00:00,0.78966,16399.0,5.4313,0.93197,159.52,85.7505,83.49,7.2592
2024-07-01 00:00:00,0.78911,16351.0,5.5855,0.93067,161.14,88.0079,83.44,7.2682
2024-07-08 00:00:00,0.77905,16266.0,5.4698,0.92293,160.93,87.8791,83.5,7.2696
2024-07-15 00:00:00,0.77056,16186.0,5.4401,0.91684,158.01,87.6963,83.59,7.2619
2024-07-22 00:00:00,0.77347,16209.0,5.6012,0.91844,156.87,86.1075,83.66,7.2732
2024-07-29 00:00:00,0.78313,16191.0,5.8142,0.91191,142.24,85.5017,84.15,7.1171
2024-08-05 00:00:00,0.7831,15967.0,5.4918,0.91533,147.6,86.9023,83.97,7.1798
2024-08-12 00:00:00,0.77206,15589.0,5.4538,0.90572,146.02,89.4455,83.88,7.1414
2024-08-19 00:00:00,0.75826,15441.0,5.4942,0.89582,144.17,91.4955,83.9,7.1228
2024-08-26 00:00:00,0.7614,15541.0,5.622,0.90408,146.97,90.6455,83.91,7.113
2024-09-02 00:00:00,0.76397,15470.0,5.6144,0.90555,143.56,90.3455,83.95,7.1166
2024-09-09 00:00:00,0.75749,15366.0,5.552,0.8988,139.91,89.9955,83.86,7.0963
2024-09-16 00:00:00,0.75113,15187.0,5.5739,0.89936,143.52,92.3505,83.55,7.0544
2024-09-23 00:00:00,0.76767,15495.0,5.7084,0.9214,150.0,94.3205,84.07,7.1131
2024-09-29,0.8155017861646985,15960.691666134317,5.694137710508027,0.9407779643705096,141.86213130529168,76.97705440459997,81.42525470876924,7.064868936947082
2024-10-06,0.7841876820042591,15231.879740258402,5.242423881317544,0.9143863453738528,140.93328286608764,72.4147319721519,81.5631827939808,7.048014880272395
2024-10-13,0.7864718715823776,15238.33051409442,5.259187074530071,0.9172191168791544,141.13500900344684,72.0516519745976,81.89415565173313,7.033516394310538
2024-10-20,0.7874179575222009,15289.543647307655,5.260039497628426,0.9191343446099068,141.17657190619792,71.5123642303215,82.13938855573359,7.014161245801696
2024-10-27,0.7946077612778997,15361.859626836933,5.276451949271472,0.9247154460978608,142.07063774575622,71.16021738741303,82.43363147029892,6.999722962127114
2024-11-03,0.8021845619715106,15468.927483845442,5.294245598181568,0.9309808041572246,142.5063892214205,71.49639683563727,82.69796523528768,6.9705679273347165
2024-11-10,0.8079214868805513,15530.886696195352,5.291840851158305,0.9333527701473586,142.24917799778962,71.15212822202892,82.72910274842383,6.9647945046433195
2024-11-17,0.8102365272864819,15548.364139042627,5.3137996416159625,0.9353291947677486,142.90295986546676,70.5676386208951,82.86792229634375,6.953375684981312
2024-11-24,0.8124558524946327,15580.815304465834,5.318362696235394,0.935995950178314,143.21535870884267,70.28862054643565,83.03142583473215,6.935557012997622
2024-12-01,0.8143490510120184,15626.980958758732,5.307827757843855,0.935275018239228,143.56331184739204,69.50790908534668,83.0161530933855,6.928925505552421
2024-12-08,0.8170242526082689,15643.72444528806,5.310236050890263,0.9371229407223326,143.64220970298365,69.27327931282356,83.18276368583422,6.925484937830784
2024-12-15,0.823587024084257,15672.85786470702,5.313975138055946,0.9401714628874892,143.82854687800025,70.27342393769364,83.37611470600301,6.92295324454808
2024-12-22,0.8249204746112403,15712.80044190909,5.314408198351615,0.9417795376048644,144.27958016569664,70.31533046658055,83.47365734481616,6.9211731493508895
2024-12-29,0.8273429222958355,15734.353742748792,5.338117249714189,0.9424830337326012,144.27182738035128,70.17729798292038,83.54550206745355,6.915633323795456
2025-01-05,0.8284040394494502,15741.713306934753,5.353558984008386,0.944121318424957,144.57602635296024,70.16415501034693,83.72351398724611,6.917012727937395
2025-01-12,0.8268576375524943,15763.01745429712,5.352747174028851,0.943874721855815,144.23531555922776,70.08429613139617,83.75426886816231,6.913105779703851
2025-01-19,0.8281118456864792,15777.62424795306,5.350402255161941,0.9449839747640286,144.21747971723732,70.25933699931117,83.76878899825542,6.914687157586011
2025-01-26,0.8284192369314932,15795.4301787564,5.361818577022467,0.9466523625140318,144.1723440567919,71.35637550781546,83.79131118504209,6.9124200691427085
2025-02-02,0.8278613737881643,15795.244018255396,5.366033879529298,0.94641831709001,144.1477764341646,71.70445008419213,83.75743366351759,6.910362459749026
2025-02-09,0.8286665892244497,15794.244578725958,5.3841392261450505,0.9469595412022838,144.63889787947176,71.18004698041818,83.81920274925834,6.90779759781532
2025-02-16,0.8286840695295535,15800.061960628564,5.383587495309313,0.9462594647109468,144.77832341816307,70.91070253766624,83.91421680797077,6.90190588140555
2025-02-23,0.828495240571709,15820.233271670657,5.369367854577804,0.9441571072538366,144.95963805645133,70.15356246346194,83.84163928062995,6.9003974769764085
2025-03-02,0.8290569491136053,15815.752768911523,5.373966234482597,0.9448891079133236,144.94945350111263,69.86159644758153,83.9668076094562,6.901054095026253
2025-03-09,0.834061346072484,15829.11604389556,5.373410652512928,0.9471831978060954,145.136509663925,70.67846346242906,84.13494242937107,6.902376654380906
2025-03-16,0.8342693109422057,15859.38141410264,5.374865519555804,0.948252577903608,145.5186792728763,70.75062895427929,84.21021650442323,6.903300443545204
2025-03-23,0.8358988786991679,15871.660962595804,5.398227026371302,0.9484047400633756,145.448120206513,70.63766927949466,84.26414458659579,6.899976946240503
2025-03-30,0.83611201378499,15870.893859356338,5.4133599128083265,0.9495852019975182,145.70654279338208,70.63549224355796,84.42880568681466,6.903142478767728
2025-04-06,0.8340635966809564,15885.859922531665,5.41223884337531,0.9489935330060189,145.33590055800968,70.55976057215015,84.45004451813531,6.900598837826238
2025-04-13,0.8347954502969608,15895.706872735078,5.4102284449952815,0.9498347855339818,145.2927813029849,70.73651826645055,84.45759722125823,6.9033382547764175
2025-04-20,0.8348371473498617,15909.747057824792,5.421372434167466,0.951298276836702,145.2227733694156,71.84094134934679,84.47447328976843,6.902183256065953
2025-04-27,0.833936465102695,15906.3698178876,5.425089751700434,0.9508991322160288,145.17894379657605,72.19109285694886,84.43628660194389,6.90068301232013
2025-05-04,0.8345722585712864,15902.791914372185,5.443254677895283,0.9512986813816594,145.65508068768557,71.66592684491607,84.49486349154118,6.898754904922297
2025-05-11,0.8343567449072161,15906.627655225951,5.442841028483542,0.9504931397320756,145.78306770691768,71.39300679663693,84.58747773408439,6.893550531185691
2025-05-18,0.8340813766787739,15925.221297784585,5.428697673632093,0.9483075703587112,145.95443320440123,70.63343634463176,84.51307797714459,6.892368669483437
2025-05-25,0.8344836602238944,15919.44785463682,5.433091452687354,0.94897266507075,145.935639594129,70.33598455390585,84.63685347907747,6.893275243062449
2025-06-01,0.8394338737132309,15931.787168372024,5.432730505153068,0.9512125721173535,146.11634910338034,71.14234458320242,84.80393685296443,6.8948640166173965
2025-06-08,0.8395250877291449,15961.218335864403,5.434089763870551,0.9522393326324878,146.49318368169833,71.21539794720519,84.87841831189863,6.895968182983586
2025-06-15,0.8411335041682669,15972.837035409437,5.457439145040417,0.9523569404538929,146.4182436545504,71.10317621376817,84.93175456343998,6.892787190704012
2025-06-22,0.8412661233052632,15971.54488683671,5.47256616585171,0.9535097159012068,146.67298818584737,71.10119284952616,85.09595850464436,6.8960645910947
2025-06-29,0.8392124797223105,15986.089209154174,5.471446704684718,0.952896103163024,146.29936933466658,71.02544889897057,85.11685231088957,6.8936095181714325
2025-07-06,0.8398855348454835,15995.598067408877,5.469407295442865,0.953719597586378,146.25384490883852,71.20217261164946,85.12414389740113,6.896425032021419
2025-07-13,0.8399306009179324,16009.3675000224,5.4805578375613635,0.9551694715004796,146.18189008478652,72.30688871210708,85.14082553839775,6.8953378485043775
2025-07-20,0.8389869137128451,16005.775286752529,5.484296501847073,0.9547594355585142,146.13648587728346,72.65709600230316,85.10248476680894,6.89387537668267
2025-07-27,0.8396306727804327,16002.024458723816,5.502453597192195,0.9551500744640268,146.6113102578602,72.1318634447479,85.1609495235861,6.8919864869284275
2025-08-03,0.8393825448650135,16005.720327815408,5.502029133744338,0.9543376159405882,146.73822961742107,71.85875403220093,85.25347978285599,6.886822250636225
2025-08-10,0.8391170306451261,16024.204302642367,5.487879210955716,0.9521465699083218,146.90874472840275,71.09905487352557,85.17901703642889,6.885661981770055
2025-08-17,0.8394941458763059,16018.342985578303,5.492282537642178,0.9528072405746172,146.8892541780116,70.8013307047654,85.30274349187607,6.886584799767561
2025-08-24,0.8444545954981852,16030.61043537415,5.491909501889909,0.9550436820214516,147.0693893651148,71.6071785854666,85.46979007123464,6.888190445742155
2025-08-31,0.8445259146736481,16059.9860837121,5.493273107152344,0.9560676722671148,147.4457583294994,71.68027231232467,85.54424350076995,6.889306146537367
2025-09-07,0.8461442788513325,16071.55892787857,5.516622533132964,0.9561829995343644,147.37042724220453,71.56808593803862,85.59755523159916,6.8861331312191245
2025-09-14,0.8462612279649409,16070.230958200931,5.531749381518394,0.9573340112233184,147.62487709756752,71.5661110022735,85.76174691297922,6.889418125296187
2025-09-21,0.8442169272097599,16084.745779956884,5.5306294897828305,0.95671903217895,147.2510064805315,71.49036587398119,85.78262845920018,6.8869692961897275
2025-09-28,0.8448772165386174,16094.231876906926,5.5285913549936065,0.9575414605919774,147.20527312746958,71.66708751653071,85.78990953741261,6.889789467597963
2025-10-05,0.8449307177478246,16107.983191891355,5.539741395654365,0.9589903641917792,147.13314690710368,72.77181760005371,85.80658417119855,6.888706046309991
2025-10-12,0.8439766877225479,16104.375386826723,5.54347870368016,0.9585796641028386,147.0876141881015,73.12202743362906,85.7682398976047,6.8872460573829954
2025-10-19,0.8446279321152883,16100.612754691309,5.561636159489934,0.9589698461290864,147.5623260682306,72.59679159933508,85.826701149078,6.885359363951743
2025-10-26,0.8443712557809514,16104.299780559057,5.56121224344929,0.958156871913658,147.6891597529736,72.32367290719532,85.9192279061293,6.880197590769986
2025-11-02,0.8441123037947676,16122.775749877852,5.547062645718262,0.955965431542966,147.85960523563796,71.56396751341894,85.84476165760519,6.879038168923041
2025-11-09,0.8444822996321261,16116.908108247406,5.551465413064717,0.9566258598983242,147.84004503678574,71.26623014950307,85.96848460758805,6.879962091165044
2025-11-16,0.8494484199573148,16129.170925682633,5.55109302557417,0.9588620584839082,148.02013741140533,72.07205316654888,86.13553118702036,6.881568298596813
2025-11-23,0.8495138447672271,16158.541937019798,5.552456372676794,0.9598858365132736,148.39646352333932,72.14514884875612,86.20998286568945,6.882685100849348
2025-11-30,0.8511371619918912,16170.111408720502,5.575805787529379,0.960001103040819,148.3211002932106,72.03296413442912,86.26329459652293,6.879512503745935
2025-12-07,0.8512491369579612,16168.78091038502,5.590932636825266,0.9611520232402934,148.57553407675218,72.03098960697542,86.427484527016,6.882798222208606
2025-12-14,0.8492090061860278,16183.2936250209,5.589812764640812,0.9605368617176115,148.20163667412882,71.95524442162852,86.44836607323742,6.880349444915019
2025-12-21,0.8498651557690461,16192.7784579488,5.58777455058112,0.9613592293404568,148.15589260676623,72.13196596389213,86.45564715144613,6.883169994948197
2025-12-28,0.8499222524306838,16206.52808726534,5.598924619030904,0.962808072240832,148.08375031526307,73.23669672481455,86.47232178523177,6.882086955161174
2026-01-04,0.8489647170787481,16202.919018093327,5.602661997880567,0.962397280752134,148.03820152541374,73.58690668160206,86.43397751163909,6.880627305363661
2026-01-11,0.8496190615247098,16199.155964500314,5.620819433714655,0.9627874324995066,148.51291340554215,73.06167068856885,86.49243876311142,6.878740965285002
2026-01-18,0.849359398550022,16202.842568752403,5.620395487338627,0.9619744888188806,148.63973637638196,72.78855154688596,86.58496552016494,6.873579231374214
2026-01-25,0.8491030692688352,16221.318116523304,5.606245871594049,0.959782987472001,148.81017650204095,72.02884585105465,86.51049927164246,6.872420147250605
2026-02-01,0.8494705635969569,16215.450053894176,5.610648669937163,0.9604433855798188,148.79061094597105,71.73110784790906,86.63422222162514,6.8733440758333195
2026-02-08,0.854438945496012,16227.712449751964,5.610276246522229,0.9626795841793367,148.97069796390173,72.53692966045315,86.80126880105708,6.874950294594895
2026-02-15,0.8545022423505031,16257.083461114922,5.611639607931163,0.9637033619879876,149.3470240758867,72.61002543738586,86.87572047972607,6.876067102831223
2026-02-22,0.8561274780305252,16268.653353881824,5.634989023400425,0.9638185982481454,149.27165548859824,72.49784080347436,86.92903221055951,6.872894836138742
2026-03-01,0.8562376634484562,16267.322855546192,5.650115872645857,0.9649695184478856,149.52608391497512,72.49586629580101,87.09322214105259,6.876180232103717
2026-03-08,0.8541991596879681,16281.8351491345,5.6489959993779495,0.9643543569264524,149.15218115519295,72.42012110769014,87.11410368727401,6.8737314573575965
2026-03-15,0.8548538109375955,16291.319139013172,5.6469577897111485,0.9651767550496738,149.1064370878306,72.59684264509546,87.12138476548273,6.876552009933863
2026-03-22,0.8549123097867858,16305.069610901724,5.658107856620963,0.9666255674506568,149.03429479633107,73.701573438834,87.13805939926837,6.875468972789085
2026-03-29,0.8539535037340219,16301.460541729895,5.661845231545816,0.9662147759640644,148.9887460064884,74.05178340159044,87.09971512567569,6.87400932358362
2026-04-05,0.8546089736894513,16297.697067088644,5.680002668486887,0.966604927711214,149.46345252945568,73.52654740086723,87.15817637714802,6.8721229848152365
2026-04-12,0.8543482330547583,16301.383249818104,5.679578723791939,0.9657919840312847,149.59027014313875,73.25342823740654,87.25070313420153,6.866961252744971
2026-04-19,0.8540929409124318,16319.859218636582,5.665429109045609,0.9636004826849268,149.76071026879936,72.4937225269424,87.17623688567903,6.8658021691063045
2026-04-26,0.854459498944907,16313.991156006705,5.669831905670996,0.9642608807931636,149.74114471272884,72.1959844928298,87.29995983566172,6.866726098003222
2026-05-03,0.8594287001541969,16326.253130818108,5.6694594842468655,0.9664970793929674,149.9212317306645,73.0018062470227,87.46700641509366,6.868332317301575
2026-05-10,0.8594912442601329,16355.624142180666,5.670822844862993,0.9675208572018662,150.29755784265004,73.07490202854432,87.54145809376266,6.869449125825418
2026-05-17,0.8611171937391773,16367.194034947272,5.694172260298081,0.9676360934620364,150.2221892553616,72.96271739852848,87.59476982459611,6.866276859346782
2026-05-24,0.8612267218102545,16365.863536611643,5.709299109546309,0.968787013661782,150.47661768173845,72.96074289181337,87.7589597550892,6.8695622554780815
2026-05-31,0.8591888457609708,16380.375830199957,5.708179236338442,0.9681718521403746,150.1027149219563,72.8849977035686,87.77984130131061,6.867113480854365
2026-06-07,0.8598429395272241,16389.859820078644,5.706141026428202,0.9689942502635868,150.05697085459397,73.06171924073858,87.78712237951933,6.869934033551412
2026-06-14,0.8599019070666829,16403.610291967187,5.7172910934233565,0.9704430626645992,149.98482856309448,74.16645003606688,87.80379701330497,6.868850996530887
2026-06-21,0.8589426282231034,16400.00122279536,5.7210284685657085,0.9700322711780498,149.93927977325188,74.51665999911246,87.76545273971229,6.867391347354981
2026-06-28,0.8595985782814597,16396.237748154123,5.739185905445435,0.9704224229251946,150.41398629621915,73.99142399801671,87.82391399118463,6.865505008648441
2026-07-05,0.8593374143300969,16399.92393088356,5.738761960657327,0.9696094792452798,150.5408039099023,73.71830483350102,87.91644074823813,6.860343276663845
2026-07-12,0.8590824690899783,16418.39989970203,5.724612345855678,0.9674179778989324,150.71124403556294,72.95859912232801,87.84197449971565,6.859184193048428
2026-07-19,0.859448709423477,16412.531837072165,5.729015142576256,0.9680783760071782,150.69167847949242,72.66086108671523,87.96569744969834,6.860108121960518
2026-07-26,0.8644182237898957,16424.793811883555,5.728642721041802,0.9703145746069876,150.87176549742813,73.46668283808134,88.13274402913028,6.861714341284041
2026-08-02,0.8644804795052679,16454.16482324612,5.730006081701865,0.9713383524158916,151.24809160941368,73.53977861982526,88.20719570779927,6.862831149821495
2026-08-09,0.8661067169186697,16465.734716012732,5.7533554971388465,0.971453588676062,151.17272302212524,73.42759398999816,88.26050743863273,6.859658883352985
2026-08-16,0.8662160004112442,16464.404217677104,5.76848234638692,0.9726045088758076,151.4271514485021,73.42561948332948,88.42469736912581,6.862944279492152
2026-08-23,0.8641783048940211,16478.916511265415,5.767362473175726,0.971989347354401,151.05324868871995,73.34987429507824,88.44557891534723,6.86049550487423
